customer,state,gender,education,customer lifetime value,income,monthly premium auto,number of open complaints,policy type,vehicle class,total claim amount
FZ94690,California,M,High School or Below,,24743.0,84.0,0,Personal Auto,Four-Door Car,1008.0355099999999
TL60066,California,F,High School or Below,,22283.0,65.0,0,Personal Auto,Four-Door Car,572.072106
OL61964,California,M,Bachelor,,74627.0,65.0,0,Corporate Auto,Four-Door Car,176.735323
DN77617,California,F,College,,47306.0,74.0,0,Corporate Auto,Four-Door Car,97.723235
BV12771,California,M,College,,0.0,112.0,0,Personal Auto,SUV,537.6
NA14154,California,M,Bachelor,,59292.0,64.0,0,Corporate Auto,Two-Door Car,218.491318
ZO54248,California,F,High School or Below,,23970.0,77.0,0,Personal Auto,Four-Door Car,43.959921
CW13886,California,M,College,,48428.0,72.0,1,Personal Auto,Four-Door Car,223.72801800000002
TT63451,California,F,High School or Below,,44342.0,74.0,0,Personal Auto,Four-Door Car,355.2
OW54561,California,M,College,,0.0,103.0,2,Personal Auto,Sports Car,741.6
EE34821,California,F,Bachelor,,0.0,74.0,0,Corporate Auto,Two-Door Car,355.2
ZB85648,California,F,College,,67117.0,85.0,0,Personal Auto,Two-Door Car,329.423177
IE57921,California,F,Bachelor,,13037.0,124.0,0,Personal Auto,SUV,839.348464
OY47486,California,M,College,,71960.0,67.0,0,Personal Auto,Two-Door Car,151.495249
LV51815,California,F,High School or Below,,73137.0,74.0,1,Corporate Auto,Four-Door Car,227.797105
VU99672,California,M,College,,0.0,96.0,0,Corporate Auto,Four-Door Car,446.12270199999995
SN69015,California,M,College,,23797.0,81.0,0,Personal Auto,Four-Door Car,388.8
UO54843,California,M,Bachelor,,70286.0,67.0,0,Corporate Auto,Four-Door Car,130.143497
ES34753,California,F,Master,,12904.0,132.0,0,Personal Auto,SUV,633.6
KE91683,California,F,High School or Below,,42045.0,103.0,0,Personal Auto,SUV,40.839965
YU23754,California,F,Master,,24948.0,65.0,0,Personal Auto,Four-Door Car,280.352767
AS77287,California,M,College,,25452.0,107.0,0,Personal Auto,Sports Car,954.688499
PD36660,California,F,High School or Below,,95850.0,109.0,0,Corporate Auto,Sports Car,328.502498
BQ20851,California,M,Master,,73556.0,104.0,0,Personal Auto,SUV,497.684017
PW91494,California,F,High School or Below,,0.0,64.0,1,Personal Auto,Two-Door Car,307.2
NZ83890,California,F,High School or Below,,0.0,69.0,0,Personal Auto,Two-Door Car,93.697638
QV24282,California,F,Bachelor,,43879.0,69.0,0,Corporate Auto,Four-Door Car,242.133552
YF67162,California,F,High School or Below,,23941.0,61.0,0,Corporate Auto,Four-Door Car,292.8
YE20366,California,M,Bachelor,,14390.0,65.0,0,Personal Auto,Four-Door Car,402.778867
PN77420,California,M,College,,30039.0,70.0,0,Corporate Auto,Four-Door Car,498.612632
CF26207,California,M,College,,26806.0,63.0,0,Personal Auto,Four-Door Car,302.4
WH24638,California,F,College,,24450.0,90.0,0,Personal Auto,Four-Door Car,250.95909300000002
YQ16427,California,F,High School or Below,,0.0,64.0,0,Personal Auto,Four-Door Car,360.217299
AZ90068,California,M,College,,89219.0,73.0,4,Personal Auto,Four-Door Car,350.4
PL59209,California,F,College,,0.0,73.0,3,Corporate Auto,Four-Door Car,525.6
VK93542,California,M,High School or Below,,0.0,109.0,0,Personal Auto,SUV,784.8
NE70589,California,M,College,,29504.0,117.0,0,Personal Auto,SUV,809.039071
AT52647,California,F,High School or Below,,0.0,113.0,0,Personal Auto,SUV,1305.2754320000001
CW38361,California,M,Bachelor,,61706.0,110.0,0,Corporate Auto,SUV,223.905524
BZ92811,California,F,High School or Below,,88122.0,148.0,0,Corporate Auto,SUV,840.231575
ON68006,California,F,Bachelor,,26129.0,70.0,0,Personal Auto,Four-Door Car,419.187114
VG58889,California,F,Bachelor,,22350.0,66.0,0,Corporate Auto,Two-Door Car,316.8
MI42935,California,F,Bachelor,,0.0,83.0,0,Personal Auto,Four-Door Car,597.6
OS21957,California,F,High School or Below,,26201.0,112.0,0,Personal Auto,SUV,168.901895
JG21385,California,M,Bachelor,,0.0,84.0,0,Personal Auto,Four-Door Car,604.8
CT62892,California,F,Bachelor,,0.0,107.0,0,Personal Auto,SUV,513.6
IE97795,California,M,High School or Below,,39020.0,87.0,0,Corporate Auto,Four-Door Car,485.01384
DM59629,California,F,Bachelor,,47606.0,81.0,0,Personal Auto,Two-Door Car,388.8
SH48087,California,F,College,,27231.0,88.0,0,Personal Auto,Four-Door Car,422.4
WG93963,California,F,College,,39946.0,218.0,0,Personal Auto,Luxury SUV,1046.4
OQ88395,California,M,College,,84300.0,111.0,0,Corporate Auto,SUV,202.22495
XH46220,California,F,College,,41479.0,94.0,1,Corporate Auto,Two-Door Car,19.575682999999998
BK61065,California,M,Master,,56005.0,68.0,1,Personal Auto,Four-Door Car,326.4
UD87700,California,M,High School or Below,,0.0,108.0,0,Corporate Auto,SUV,1260.4561939999999
CO19402,California,F,Bachelor,,99617.0,109.0,0,Personal Auto,SUV,74.934678
KJ29915,California,F,Bachelor,,28909.0,66.0,0,Personal Auto,Two-Door Car,456.70273499999996
JX52708,California,M,Bachelor,,25617.0,63.0,0,Personal Auto,Two-Door Car,302.4
OT42923,California,M,High School or Below,,86788.0,70.0,0,Personal Auto,Four-Door Car,336.0
DL34364,California,M,High School or Below,,28523.0,77.0,0,Corporate Auto,Four-Door Car,369.6
WX16610,California,F,Bachelor,,38492.0,72.0,0,Personal Auto,Four-Door Car,207.901654
NH76558,California,F,High School or Below,,97657.0,71.0,0,Personal Auto,Two-Door Car,107.325235
SQ14756,California,M,Master,,49008.0,61.0,1,Personal Auto,Four-Door Car,292.8
EP64069,California,F,Bachelor,,72264.0,64.0,0,Corporate Auto,Four-Door Car,272.649844
IS63817,California,M,College,,20396.0,76.0,1,Corporate Auto,Four-Door Car,364.8
UC83161,California,F,High School or Below,,60234.0,152.0,0,Personal Auto,SUV,136.217066
DL45122,California,M,Bachelor,,75556.0,84.0,0,Corporate Auto,Four-Door Car,498.927007
KB90953,California,F,Bachelor,,98710.0,123.0,0,Personal Auto,Sports Car,587.391029
EX72956,California,F,Bachelor,,69461.0,64.0,0,Personal Auto,Two-Door Car,101.417253
YN15016,California,M,High School or Below,,0.0,68.0,2,Personal Auto,Four-Door Car,489.6
GW56797,California,M,High School or Below,,0.0,87.0,0,Personal Auto,Four-Door Car,626.4
QR57842,California,F,College,,73895.0,129.0,0,Corporate Auto,SUV,825.416826
TB53616,California,M,High School or Below,,20228.0,101.0,1,Personal Auto,SUV,523.815839
JN10602,California,F,Master,,81785.0,67.0,0,Personal Auto,Four-Door Car,321.6
VI94769,California,F,Bachelor,,24910.0,63.0,1,Personal Auto,Four-Door Car,347.857619
BQ60673,California,M,Bachelor,,32946.0,66.0,0,Corporate Auto,Two-Door Car,316.8
JK68578,California,F,High School or Below,,83868.0,189.0,0,Corporate Auto,Luxury Car,134.836237
OI39449,California,F,College,,0.0,107.0,0,Personal Auto,SUV,513.6
NJ29981,California,M,High School or Below,,0.0,124.0,0,Corporate Auto,SUV,714.494746
ZO16199,California,F,High School or Below,,17099.0,69.0,0,Personal Auto,Four-Door Car,331.2
HB12866,California,F,High School or Below,,0.0,206.0,0,Personal Auto,Luxury SUV,1483.2
DQ19344,California,M,College,,33046.0,79.0,0,Personal Auto,Four-Door Car,181.538354
GH35369,California,M,College,,10621.0,67.0,0,Personal Auto,Four-Door Car,321.6
QR26617,California,M,Bachelor,,21498.0,63.0,0,Corporate Auto,Four-Door Car,302.4
QZ34525,California,M,Bachelor,,0.0,66.0,0,Personal Auto,Four-Door Car,439.70111799999995
IU62399,California,F,Bachelor,,36889.0,74.0,1,Personal Auto,Four-Door Car,192.186026
OH23893,California,F,Bachelor,,69588.0,114.0,0,Personal Auto,SUV,173.080024
ZX83542,California,M,Master,,26585.0,69.0,0,Corporate Auto,Four-Door Car,308.65119500000003
CO16841,California,F,Bachelor,,0.0,101.0,0,Corporate Auto,SUV,727.2
MV81355,California,M,High School or Below,,99845.0,110.0,1,Personal Auto,SUV,528.0
HU22390,California,M,College,,66429.0,136.0,0,Corporate Auto,Sports Car,57.712984999999996
YS74016,California,M,Bachelor,,0.0,101.0,4,Personal Auto,SUV,960.115399
PU33703,California,F,College,,43721.0,61.0,0,Personal Auto,Four-Door Car,292.8
PJ59176,California,M,High School or Below,,51209.0,109.0,0,Personal Auto,SUV,39.49793
ML68781,California,F,College,,84498.0,65.0,0,Personal Auto,Four-Door Car,255.21004900000003
JI93499,California,M,High School or Below,,0.0,65.0,1,Corporate Auto,Four-Door Car,312.0
NY90858,California,M,College,,59034.0,85.0,0,Personal Auto,Four-Door Car,378.75257999999997
IZ76711,California,F,Bachelor,,0.0,135.0,0,Personal Auto,Sports Car,773.690268
BT78461,California,F,College,,96399.0,70.0,0,Personal Auto,Four-Door Car,307.89535
PS68884,California,M,College,,58089.0,118.0,0,Corporate Auto,SUV,566.4
EY71439,California,M,High School or Below,,0.0,103.0,0,Corporate Auto,Sports Car,741.6
TO84268,California,M,Master,,60964.0,113.0,0,Personal Auto,Four-Door Car,327.723713
UH93563,California,M,College,,42871.0,67.0,0,Corporate Auto,Four-Door Car,321.6
GD57363,California,M,College,,38795.0,65.0,0,Personal Auto,Four-Door Car,98.354737
LU36517,California,M,Bachelor,,0.0,112.0,0,Personal Auto,Two-Door Car,806.4
DO93657,California,M,Master,,57134.0,91.0,1,Personal Auto,Two-Door Car,436.8
EF41225,California,F,College,,40711.0,121.0,0,Personal Auto,SUV,580.8
CY97519,California,M,College,,26334.0,63.0,2,Corporate Auto,Two-Door Car,453.6
FO36473,California,F,Bachelor,,31414.0,116.0,4,Personal Auto,SUV,556.8
OD66412,California,F,Doctor,,74423.0,62.0,0,Personal Auto,Four-Door Car,50.800186
IW54903,California,F,College,,0.0,66.0,0,Personal Auto,Four-Door Car,316.8
RF64040,California,F,Bachelor,,0.0,128.0,0,Corporate Auto,SUV,150.952506
CB17191,California,F,High School or Below,,30646.0,81.0,0,Corporate Auto,Four-Door Car,128.57791
OI39301,California,F,High School or Below,,0.0,118.0,0,Personal Auto,SUV,566.4
VY90611,California,F,Master,,28264.0,63.0,0,Corporate Auto,Two-Door Car,364.622773
KF96171,California,F,High School or Below,,0.0,117.0,0,Personal Auto,Two-Door Car,842.4
IJ36435,California,F,College,,0.0,79.0,0,Personal Auto,Four-Door Car,304.550129
GX40957,California,F,College,,70187.0,117.0,0,Personal Auto,Sports Car,632.16097
RT36566,California,F,Bachelor,,31006.0,67.0,0,Personal Auto,Four-Door Car,321.6
ML38237,California,F,High School or Below,,0.0,119.0,0,Corporate Auto,SUV,571.2
RR74547,California,M,High School or Below,,0.0,85.0,0,Personal Auto,Four-Door Car,612.0
PK26805,California,M,High School or Below,,20371.0,71.0,1,Personal Auto,Four-Door Car,340.8
KS36311,California,F,College,,39141.0,68.0,0,Personal Auto,Four-Door Car,402.456296
ZZ69693,California,M,High School or Below,,0.0,69.0,0,Corporate Auto,Four-Door Car,496.8
FS70572,California,M,College,,76837.0,78.0,0,Corporate Auto,Four-Door Car,23.788022
LN87823,California,F,High School or Below,,0.0,61.0,0,Personal Auto,Four-Door Car,643.877067
XL81489,California,F,Bachelor,,0.0,197.0,0,Corporate Auto,Sports Car,1439.676002
NQ32487,California,F,High School or Below,,25147.0,101.0,0,Personal Auto,SUV,694.598288
XF60649,California,F,Bachelor,,0.0,106.0,0,Personal Auto,SUV,763.2
VA95584,California,M,Master,,34665.0,64.0,0,Personal Auto,Two-Door Car,450.85947999999996
FN80010,California,F,Master,,25404.0,112.0,0,Personal Auto,SUV,578.1752339999999
QX22025,California,F,High School or Below,,37025.0,101.0,0,Corporate Auto,SUV,427.243803
ZU63258,California,M,Bachelor,,0.0,100.0,1,Personal Auto,SUV,480.0
IC74050,California,F,High School or Below,,23939.0,160.0,1,Personal Auto,SUV,768.0
JX80723,California,M,College,,76673.0,80.0,1,Personal Auto,Four-Door Car,56.08210699999999
CT50487,California,F,High School or Below,,55274.0,71.0,0,Corporate Auto,Two-Door Car,484.728153
VT16570,California,F,College,,30324.0,86.0,0,Corporate Auto,Four-Door Car,143.943749
YW94562,California,F,College,,31702.0,63.0,1,Personal Auto,Four-Door Car,302.4
JG83075,California,F,College,,0.0,95.0,0,Corporate Auto,Four-Door Car,684.0
SZ61563,California,M,Bachelor,,70908.0,132.0,1,Personal Auto,SUV,521.444011
JO60130,California,M,High School or Below,,81082.0,73.0,0,Personal Auto,Four-Door Car,281.29590299999995
BG55927,California,F,College,,17705.0,108.0,1,Personal Auto,Two-Door Car,668.73901
BS53322,California,F,High School or Below,,77738.0,118.0,0,Personal Auto,SUV,463.45735199999996
FZ13256,California,F,Bachelor,,0.0,72.0,0,Corporate Auto,Four-Door Car,366.27722400000005
CM38959,California,F,College,,70311.0,66.0,0,Personal Auto,Two-Door Car,341.395103
FS38926,California,F,Bachelor,,66022.0,239.0,0,Personal Auto,Luxury Car,538.2295019999999
EN31802,California,M,High School or Below,,74140.0,101.0,2,Personal Auto,SUV,484.8
TO18404,California,F,Bachelor,,73604.0,88.0,0,Corporate Auto,Two-Door Car,398.19284
VQ53427,California,M,College,,21855.0,74.0,1,Corporate Auto,Four-Door Car,355.2
OT50011,California,F,Master,,23305.0,68.0,0,Personal Auto,Four-Door Car,127.157137
OO96627,California,M,High School or Below,,0.0,98.0,0,Corporate Auto,Two-Door Car,958.502743
BN77676,California,M,High School or Below,,0.0,71.0,0,Personal Auto,Four-Door Car,511.2
JT64945,California,F,College,,65024.0,67.0,0,Personal Auto,Four-Door Car,189.869329
BO58202,California,F,Bachelor,,22590.0,67.0,0,Personal Auto,Two-Door Car,85.68352
UR71715,California,M,College,,0.0,91.0,0,Personal Auto,Four-Door Car,436.8
GM84292,California,F,Master,,38401.0,92.0,0,Corporate Auto,Four-Door Car,441.6
DW20514,California,M,College,,25539.0,112.0,0,Personal Auto,SUV,585.069825
WZ45123,California,M,Master,,60880.0,119.0,0,Personal Auto,Two-Door Car,109.906628
LW11571,California,M,Bachelor,,87313.0,67.0,0,Personal Auto,Four-Door Car,321.6
TI48450,California,M,College,,23916.0,68.0,0,Corporate Auto,Two-Door Car,481.11376500000006
CZ62883,California,F,Bachelor,,34854.0,95.0,0,Corporate Auto,Four-Door Car,456.0
BY88565,California,F,College,,48203.0,66.0,0,Personal Auto,Four-Door Car,413.238845
EB61889,California,M,High School or Below,,25322.0,126.0,0,Corporate Auto,Sports Car,886.0335539999999
GX22027,California,F,Bachelor,,16656.0,63.0,1,Personal Auto,Two-Door Car,302.4
BN91755,California,F,Master,,44723.0,124.0,0,Personal Auto,SUV,341.08827599999995
OZ89964,California,M,High School or Below,,35979.0,116.0,2,Personal Auto,Sports Car,556.8
PV62467,California,F,College,,36413.0,61.0,0,Personal Auto,Four-Door Car,153.013115
QZ71100,California,M,Bachelor,,0.0,196.0,0,Corporate Auto,Luxury Car,2092.523421
UA63517,California,F,Doctor,,0.0,112.0,1,Personal Auto,Sports Car,537.6
BD69478,California,M,College,,51883.0,66.0,0,Personal Auto,Two-Door Car,623.751121
GV41938,California,F,High School or Below,,0.0,151.0,1,Personal Auto,SUV,1087.2
UA73107,California,M,Bachelor,,18608.0,71.0,0,Corporate Auto,Four-Door Car,340.8
XU43725,California,F,College,,0.0,127.0,0,Corporate Auto,SUV,677.868206
MT78037,California,M,High School or Below,,55964.0,69.0,0,Personal Auto,Four-Door Car,496.8
FH81263,California,M,High School or Below,,85510.0,74.0,0,Corporate Auto,Four-Door Car,355.2
SZ94413,California,M,High School or Below,,30706.0,84.0,0,Personal Auto,Four-Door Car,225.654806
HI48554,California,F,High School or Below,,29587.0,69.0,0,Personal Auto,Two-Door Car,331.2
YR30159,California,M,College,,20309.0,181.0,0,Personal Auto,Luxury Car,1579.854155
EV15014,California,M,Bachelor,,0.0,71.0,0,Personal Auto,Four-Door Car,599.375099
BM16805,California,F,College,,12470.0,103.0,1,Corporate Auto,SUV,618.6886509999999
IB60476,California,M,Master,,0.0,107.0,0,Personal Auto,Sports Car,513.6
YC63458,California,F,Bachelor,,86498.0,74.0,1,Personal Auto,Two-Door Car,8.529778
VS42598,California,F,Bachelor,,62902.0,69.0,0,Personal Auto,Two-Door Car,159.383042
BB65725,California,M,College,,57293.0,102.0,0,Corporate Auto,Sports Car,347.996042
UZ86963,California,F,High School or Below,,0.0,129.0,0,Corporate Auto,Sports Car,928.8
RR39300,California,F,High School or Below,,51255.0,122.0,0,Personal Auto,SUV,421.70554000000004
IU25994,California,M,College,,0.0,125.0,0,Corporate Auto,SUV,626.411563
IO81315,California,F,College,,69241.0,61.0,0,Personal Auto,Four-Door Car,47.95916
JC93010,California,M,Bachelor,,25632.0,63.0,0,Personal Auto,Two-Door Car,351.270869
XO56170,California,F,High School or Below,,87428.0,72.0,0,Personal Auto,Four-Door Car,224.483337
QS65968,California,M,Master,,98796.0,104.0,0,Personal Auto,SUV,499.2
PT42203,California,M,College,,78617.0,101.0,0,Corporate Auto,Four-Door Car,233.169575
SX87181,California,F,Bachelor,,0.0,65.0,0,Personal Auto,Two-Door Car,312.0
RE85409,California,M,High School or Below,,93893.0,67.0,0,Personal Auto,Four-Door Car,98.66095
YW95322,California,M,Bachelor,,23629.0,88.0,0,Personal Auto,Four-Door Car,633.6
TL39187,California,M,Bachelor,,0.0,91.0,0,Corporate Auto,Two-Door Car,655.4044809999999
XP41644,California,M,High School or Below,,30574.0,114.0,1,Corporate Auto,Sports Car,396.105473
FZ89300,California,F,Bachelor,,69555.0,92.0,0,Personal Auto,Four-Door Car,255.27704100000003
ED80746,California,M,Bachelor,,19634.0,98.0,0,Corporate Auto,Two-Door Car,470.4
BD35524,California,M,Bachelor,,15776.0,69.0,0,Personal Auto,Two-Door Car,337.596914
EW68125,California,F,Bachelor,,46819.0,62.0,0,Personal Auto,Four-Door Car,157.990123
TT86956,California,F,Master,,47950.0,65.0,0,Personal Auto,Four-Door Car,301.86789500000003
KA67497,California,F,High School or Below,,0.0,63.0,1,Personal Auto,Two-Door Car,302.4
TM68292,California,F,Master,,12626.0,69.0,4,Personal Auto,Four-Door Car,331.2
SC23927,California,M,High School or Below,,20993.0,133.0,0,Personal Auto,SUV,638.4
BO92934,California,M,High School or Below,,24392.0,93.0,0,Personal Auto,Four-Door Car,446.4
XR82418,California,M,Bachelor,,86305.0,62.0,0,Personal Auto,Four-Door Car,80.73124
XS56253,California,M,Bachelor,,0.0,110.0,3,Personal Auto,Sports Car,1011.7726470000001
UC34044,California,F,College,,56701.0,65.0,0,Personal Auto,Four-Door Car,333.441673
MU64306,California,M,College,,57074.0,105.0,0,Personal Auto,SUV,80.12933199999999
UI33675,California,M,Bachelor,,0.0,72.0,0,Personal Auto,Two-Door Car,345.6
UX24010,California,F,Bachelor,,53614.0,65.0,1,Personal Auto,Four-Door Car,725.849253
GC69429,California,M,Master,,0.0,135.0,0,Personal Auto,SUV,648.0
XA27299,California,M,Bachelor,,0.0,128.0,0,Personal Auto,SUV,789.775123
MT39460,California,M,Master,,76441.0,62.0,0,Personal Auto,Four-Door Car,294.258612
NM33351,California,F,Bachelor,,86134.0,98.0,0,Corporate Auto,Two-Door Car,3.246203
IR29181,California,M,High School or Below,,45262.0,117.0,0,Corporate Auto,Four-Door Car,842.4
TE79454,California,F,Bachelor,,0.0,222.0,0,Personal Auto,Luxury Car,1123.4853289999999
US34108,California,F,Bachelor,,27725.0,63.0,4,Personal Auto,Four-Door Car,302.4
LG45849,California,M,Doctor,,27985.0,117.0,0,Personal Auto,Two-Door Car,561.6
FI25204,California,F,Master,,29673.0,92.0,2,Corporate Auto,Two-Door Car,328.348506
YM24620,California,M,Master,,24790.0,113.0,0,Personal Auto,SUV,767.242337
UG49494,California,F,High School or Below,,57846.0,73.0,1,Personal Auto,Four-Door Car,481.01430899999997
VM77872,California,M,High School or Below,,0.0,111.0,0,Corporate Auto,Four-Door Car,799.2
EY49684,California,F,Bachelor,,0.0,61.0,0,Personal Auto,Four-Door Car,32.454659
XB70333,California,M,High School or Below,,10738.0,109.0,4,Personal Auto,Four-Door Car,852.2561880000001
BC75105,California,M,College,,45587.0,81.0,5,Personal Auto,Four-Door Car,380.595522
BR22486,California,F,College,,82940.0,63.0,0,Personal Auto,Four-Door Car,332.847984
JT27173,California,M,College,,42633.0,101.0,0,Corporate Auto,SUV,285.048692
AT31367,California,F,College,,18577.0,86.0,0,Corporate Auto,Four-Door Car,412.8
EW17514,California,M,Master,,60880.0,119.0,0,Personal Auto,Two-Door Car,109.906628
QJ31447,California,M,Master,,22582.0,61.0,0,Personal Auto,Four-Door Car,292.8
BC85847,California,F,Bachelor,,0.0,64.0,0,Corporate Auto,Four-Door Car,585.0588769999999
FP53421,California,M,High School or Below,,25944.0,70.0,0,Personal Auto,Four-Door Car,336.0
ZF54421,California,M,High School or Below,,34498.0,83.0,0,Personal Auto,Two-Door Car,398.4
EG81847,California,F,High School or Below,,31027.0,124.0,1,Personal Auto,SUV,597.578875
SE21603,California,M,Bachelor,,0.0,71.0,0,Corporate Auto,Four-Door Car,484.87847
RA47157,California,M,High School or Below,,45609.0,87.0,0,Corporate Auto,Two-Door Car,246.515921
ZA45956,California,F,Master,,16181.0,181.0,0,Personal Auto,SUV,1261.319869
PB93081,California,M,High School or Below,,41195.0,160.0,0,Corporate Auto,SUV,323.1897
ZE49470,California,F,Master,,76194.0,119.0,0,Personal Auto,SUV,388.313599
QW72605,California,F,Bachelor,,0.0,138.0,0,Personal Auto,SUV,666.977979
MG53211,California,F,College,,60097.0,82.0,0,Personal Auto,Four-Door Car,278.735779
YB49540,California,F,College,,95017.0,65.0,0,Personal Auto,Four-Door Car,324.99944
FY77803,California,F,High School or Below,,0.0,68.0,0,Corporate Auto,Four-Door Car,326.4
KX64629,California,F,College,,0.0,64.0,0,Personal Auto,Four-Door Car,744.9243309999999
